frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
352,5.866666666666666,TUTORIAL_INSTRUCTION,,,,
353,5.883333333333334,TUTORIAL_INSTRUCTION,,,,
354,5.9,TUTORIAL_INSTRUCTION,,,,
355,5.916666666666667,TUTORIAL_INSTRUCTION,,,,
356,5.933333333333334,TUTORIAL_INSTRUCTION,,,,
357,5.95,TUTORIAL_INSTRUCTION,,,,
358,5.966666666666667,TUTORIAL_INSTRUCTION,,,,
359,5.983333333333333,TUTORIAL_INSTRUCTION,,,,
360,6.0,TUTORIAL_INSTRUCTION,,,,
361,6.016666666666667,TUTORIAL_INSTRUCTION,,,,
362,6.033333333333333,TUTORIAL_INSTRUCTION,,,,
363,6.05,TUTORIAL_INSTRUCTION,,,,
364,6.066666666666666,TUTORIAL_INSTRUCTION,,,,
365,6.083333333333333,TUTORIAL_INSTRUCTION,,,,
366,6.1,TUTORIAL_INSTRUCTION,,,,
367,6.116666666666666,TUTORIAL_INSTRUCTION,,,,
368,6.133333333333334,TUTORIAL_INSTRUCTION,,,,
369,6.15,TUTORIAL_INSTRUCTION,,,,
370,6.166666666666667,TUTORIAL_INSTRUCTION,,,,
371,6.183333333333334,TUTORIAL_INSTRUCTION,,,,
372,6.2,TUTORIAL_INSTRUCTION,,,,
373,6.216666666666667,TUTORIAL_INSTRUCTION,,,,
374,6.233333333333333,TUTORIAL_INSTRUCTION,,,,
375,6.25,TUTORIAL_INSTRUCTION,,,,
376,6.266666666666667,TUTORIAL_INSTRUCTION,,,,
377,6.283333333333333,TUTORIAL_INSTRUCTION,,,,
378,6.3,TUTORIAL_INSTRUCTION,,,,
379,6.316666666666666,TUTORIAL_INSTRUCTION,,,,
380,6.333333333333333,TUTORIAL_INSTRUCTION,,,,
381,6.35,TUTORIAL_INSTRUCTION,,,,
382,6.366666666666666,TUTORIAL_INSTRUCTION,,,,
383,6.383333333333334,TUTORIAL_INSTRUCTION,,,,
384,6.4,TUTORIAL_INSTRUCTION,,,,
385,6.416666666666667,TUTORIAL_INSTRUCTION,,,,
386,6.433333333333334,TUTORIAL_INSTRUCTION,,,,
387,6.45,TUTORIAL_INSTRUCTION,,,,
388,6.466666666666667,TUTORIAL_INSTRUCTION,,,,
389,6.483333333333333,TUTORIAL_INSTRUCTION,,,,
390,6.5,TUTORIAL_INSTRUCTION,,,,
391,6.516666666666667,TUTORIAL_INSTRUCTION,,,,
392,6.533333333333333,TUTORIAL_INSTRUCTION,,,,
393,6.55,TUTORIAL_INSTRUCTION,,,,
394,6.566666666666666,TUTORIAL_INSTRUCTION,,,,
395,6.583333333333333,TUTORIAL_INSTRUCTION,,,,
396,6.6,TUTORIAL_INSTRUCTION,,,,
397,6.616666666666666,TUTORIAL_INSTRUCTION,,,,
398,6.633333333333334,TUTORIAL_INSTRUCTION,,,,
399,6.65,TUTORIAL_INSTRUCTION,,,,
400,6.666666666666667,TUTORIAL_INSTRUCTION,,,,
401,6.683333333333334,TUTORIAL_INSTRUCTION,,,,
402,6.7,TUTORIAL_INSTRUCTION,,,,
403,6.716666666666667,TUTORIAL_INSTRUCTION,,,,
404,6.733333333333333,TUTORIAL_INSTRUCTION,,,,
405,6.75,TUTORIAL_INSTRUCTION,,,,
406,6.766666666666667,TUTORIAL_INSTRUCTION,,,,
407,6.783333333333333,TUTORIAL_INSTRUCTION,,,,
408,6.8,TUTORIAL_INSTRUCTION,,,,
409,6.816666666666666,TUTORIAL_INSTRUCTION,,,,
410,6.833333333333333,TUTORIAL_INSTRUCTION,,,,
411,6.85,TUTORIAL_INSTRUCTION,,,,
412,6.866666666666666,TUTORIAL_INSTRUCTION,,,,
413,6.883333333333334,TUTORIAL_INSTRUCTION,,,,
414,6.9,TUTORIAL_INSTRUCTION,,,,
415,6.916666666666667,TUTORIAL_INSTRUCTION,,,,
416,6.933333333333334,TUTORIAL_INSTRUCTION,,,,
417,6.95,TUTORIAL_INSTRUCTION,,,,
418,6.966666666666667,TUTORIAL_INSTRUCTION,,,,
419,6.983333333333333,TUTORIAL_INSTRUCTION,,,,
420,7.0,TUTORIAL_INSTRUCTION,,,,
421,7.016666666666667,TUTORIAL_INSTRUCTION,,,,
422,7.033333333333333,TUTORIAL_INSTRUCTION,,,,
423,7.05,TUTORIAL_INSTRUCTION,,,,
424,7.066666666666666,TUTORIAL_INSTRUCTION,,,,
425,7.083333333333333,TUTORIAL_INSTRUCTION,,,,
426,7.1,TUTORIAL_INSTRUCTION,,,,
427,7.116666666666666,TUTORIAL_INSTRUCTION,,,,
428,7.133333333333334,TUTORIAL_INSTRUCTION,,,,
429,7.15,TUTORIAL_INSTRUCTION,,,,
430,7.166666666666667,TUTORIAL_INSTRUCTION,,,,
431,7.183333333333334,TUTORIAL_INSTRUCTION,,,,
432,7.2,TUTORIAL_INSTRUCTION,,,,
433,7.216666666666667,TUTORIAL_INSTRUCTION,,,,
434,7.233333333333333,TUTORIAL_INSTRUCTION,,,,
435,7.25,TUTORIAL_INSTRUCTION,,,,
436,7.266666666666667,TUTORIAL_INSTRUCTION,,,,
437,7.283333333333333,TUTORIAL_INSTRUCTION,,,,
438,7.3,TUTORIAL_INSTRUCTION,,,,
439,7.316666666666666,TUTORIAL_INSTRUCTION,,,,
440,7.333333333333333,TUTORIAL_INSTRUCTION,,,,
441,7.35,TUTORIAL_INSTRUCTION,,,,
442,7.366666666666666,TUTORIAL_INSTRUCTION,,,,
443,7.383333333333334,TUTORIAL_INSTRUCTION,,,,
444,7.4,TUTORIAL_INSTRUCTION,,,,
445,7.416666666666667,TUTORIAL_INSTRUCTION,,,,
446,7.433333333333334,TUTORIAL_INSTRUCTION,,,,
