frame,timestamp,phase,gt_x_px,gt_y_px,gt_x_norm,gt_y_norm
211,3.5166666666666666,TUTORIAL_PREPARATION,,,,
212,3.533333333333333,TUTORIAL_PREPARATION,,,,
213,3.55,TUTORIAL_PREPARATION,,,,
214,3.566666666666667,TUTORIAL_PREPARATION,,,,
215,3.5833333333333335,TUTORIAL_PREPARATION,,,,
216,3.6,TUTORIAL_PREPARATION,,,,
217,3.6166666666666667,TUTORIAL_PREPARATION,,,,
218,3.6333333333333333,TUTORIAL_PREPARATION,,,,
219,3.65,TUTORIAL_PREPARATION,,,,
220,3.6666666666666665,TUTORIAL_PREPARATION,,,,
221,3.683333333333333,TUTORIAL_PREPARATION,,,,
222,3.7,TUTORIAL_PREPARATION,,,,
223,3.716666666666667,TUTORIAL_PREPARATION,,,,
224,3.7333333333333334,TUTORIAL_PREPARATION,,,,
225,3.75,TUTORIAL_PREPARATION,,,,
226,3.7666666666666666,TUTORIAL_PREPARATION,,,,
227,3.783333333333333,TUTORIAL_PREPARATION,,,,
228,3.8,TUTORIAL_PREPARATION,,,,
229,3.816666666666667,TUTORIAL_PREPARATION,,,,
230,3.8333333333333335,TUTORIAL_PREPARATION,,,,
231,3.85,TUTORIAL_PREPARATION,,,,
232,3.8666666666666667,TUTORIAL_PREPARATION,,,,
233,3.8833333333333333,TUTORIAL_PREPARATION,,,,
234,3.9,TUTORIAL_PREPARATION,,,,
235,3.9166666666666665,TUTORIAL_PREPARATION,,,,
236,3.933333333333333,TUTORIAL_PREPARATION,,,,
237,3.95,TUTORIAL_PREPARATION,,,,
238,3.966666666666667,TUTORIAL_PREPARATION,,,,
239,3.9833333333333334,TUTORIAL_PREPARATION,,,,
240,4.0,TUTORIAL_PREPARATION,,,,
241,4.016666666666667,TUTORIAL_PREPARATION,,,,
242,4.033333333333333,TUTORIAL_PREPARATION,,,,
243,4.05,TUTORIAL_PREPARATION,,,,
244,4.066666666666666,TUTORIAL_PREPARATION,,,,
